source_table,source_row,source_reference_as_published,data_class,dynamic_path,pressure_gpa_raw,pressure_uncertainty_gpa_raw,pressure_calibrant,pressure_gpa_fit,pressure_uncertainty_gpa_fit,pressure_scale,pressure_correction_applied,molar_volume_cm3_mol,molar_volume_uncertainty_cm3_mol,volume_a3_conventional_cell,volume_uncertainty_a3_conventional_cell,temperature_k,temperature_uncertainty_k,temperature_provenance,fit1_observed_minus_model_gpa,fit2_observed_minus_model_gpa,fit5_observed_minus_model_gpa,source_cell_note,used_in_fit
Table S1,379,Yamazaki et al. (2012),static_experiment,,58.1,0.1,Au,58.08571721,0.204167723,Fei et al. (2007),1,5.737662,0.002408,19.055223810477656,0.007997156147509246,1700.0,0.0,experimental_reported,4.10200209689913,4.15015283608632,4.58868257663836,,1
Table S1,380,Yamazaki et al. (2012),static_experiment,,58.1,0.2,Au,58.0937852,0.294394182,Fei et al. (2007),1,5.511611,0.000903,18.304490777130226,0.0029989335553159673,304.0,0.0,experimental_reported,0.00186405556947022,0.0757401434071028,3.21510766162697,,1
Table S1,381,Yamazaki et al. (2012),static_experiment,,58.4,0.1,Au,58.11846235,0.301652919,Fei et al. (2007),1,5.599202,0.001806,18.595387331995873,0.005997867110631935,1100.0,0.0,experimental_reported,0.99820228850826,1.05257213404813,2.79590056722814,,1
Table S1,382,Yamazaki et al. (2012),static_experiment,,58.5,0.1,Au,58.14123358,0.202936243,Fei et al. (2007),1,5.716592,0.002709,18.98524869418695,0.008996800665947902,1500.0,0.0,experimental_reported,4.88117427585805,4.93109967019398,5.75555540772195,,1
Table S1,383,Yamazaki et al. (2012),static_experiment,,58.6,0.3,Au,58.29674366,0.198626043,Fei et al. (2007),1,5.559169,0.001806,18.46243461104353,0.005997867110631935,700.0,0.0,experimental_reported,1.72852429948495,1.79097575520472,4.26016991580165,,1
Table S1,384,Yamazaki et al. (2012),static_experiment,,58.7,0.2,Au,58.50451144,0.299511151,Fei et al. (2007),1,5.563383,0.001505,18.476429634301674,0.004998222592193279,900.0,0.0,experimental_reported,0.632074556019809,0.689942927487088,2.82026802689063,,1
Table S1,385,Yamazaki et al. (2012),static_experiment,,59.1,0.1,Au,59.136211,0.199784497,Fei et al. (2007),1,5.577229,0.001505,18.522413282149852,0.004998222592193279,900.0,0.0,experimental_reported,2.25948733417644,2.31737615470648,4.42505745100588,,1
Table S1,386,Yamazaki et al. (2012),static_experiment,,59.2,0.3,Au,59.21553357,0.299572682,Fei et al. (2007),1,5.579336,0.001204,18.529410793778922,0.003998578073754623,900.0,0.0,experimental_reported,2.4892154529775,2.54710769204925,4.65127195821459,,1
Table S1,387,Yamazaki et al. (2012),static_experiment,,59.2,0.2,Au,59.27902011,0.100302911,Fei et al. (2007),1,5.581443,0.001204,18.536408305407992,0.003998578073754623,1100.0,0.0,experimental_reported,0.90930075859778,0.963606931433183,2.74044228643023,,1
Table S1,388,Yamazaki et al. (2012),static_experiment,,59.3,0.3,Au,59.69589624,0.102044267,Fei et al. (2007),1,5.739167,0.00301,19.06022203306985,0.009996445184386558,1700.0,0.0,experimental_reported,5.80415354565638,5.85231803885871,6.28639907365142,,1
Table S1,389,Yamazaki et al. (2012),static_experiment,,59.8,0.2,Au,60.06254678,0.200878083,Fei et al. (2007),1,5.597396,0.001204,18.58938946488524,0.003998578073754623,1100.0,0.0,experimental_reported,2.81615815120803,2.87052127652134,4.61731681205483,,1
Table S1,390,Yamazaki et al. (2012),static_experiment,,59.8,0.2,Au,60.06254678,0.200878083,Fei et al. (2007),1,5.598299,0.001204,18.59238839844056,0.003998578073754623,1100.0,0.0,experimental_reported,2.87924874871634,2.93361522728298,4.6786788875133,,1
Table S1,391,Yamazaki et al. (2012),static_experiment,,60.3,0.2,Au,60.83787855,0.201784008,Fei et al. (2007),1,5.621777,0.001505,18.67036067087877,0.004998222592193279,1300.0,0.0,experimental_reported,3.36979755332624,3.4214065951976,4.79962957152902,,1
Table S1,392,Yamazaki et al. (2012),static_experiment,,60.5,0.1,Au,61.15076879,0.302726578,Fei et al. (2007),1,5.620272,0.001505,18.66536244828658,0.004998222592193279,1300.0,0.0,experimental_reported,3.58000095860669,3.63160166133117,5.01310591624816,,1
Table S1,393,Yamazaki et al. (2012),static_experiment,,60.6,0.3,Au,61.3809824,0.294158063,Fei et al. (2007),1,5.467063,0.000602,18.156543388401303,0.0019992890368773115,304.0,0.0,experimental_reported,-0.226271381673676,-0.152314270819446,3.01718790209031,,1
Table S1,394,Yamazaki et al. (2012),static_experiment,,60.9,0.2,Au,61.38824065,0.101468166,Fei et al. (2007),1,5.650071,0.001806,18.764327255612006,0.005997867110631935,1500.0,0.0,experimental_reported,3.84806045169016,3.89748207615392,4.89412789980715,,1
Table S1,395,Yamazaki et al. (2012),static_experiment,,60.9,0.3,Au,61.85257938,0.20312834,Fei et al. (2007),1,5.650673,0.001505,18.766326544648884,0.004998222592193279,1500.0,0.0,experimental_reported,4.35231617864815,4.40174210330859,5.39690365409308,,1
Table S1,396,Yamazaki et al. (2012),static_experiment,,61.2,0.2,Au,61.89841177,0.294287219,Fei et al. (2007),1,5.44509,0.000903,18.083569338555282,0.0029989335553159673,304.0,0.0,experimental_reported,-1.49670035060591,-1.4226909387881,1.75826073593958,,1
Table S1,397,Yamazaki et al. (2012),static_experiment,,62.6,0.3,Au,62.02593858,0.305546495,Fei et al. (2007),1,5.684084,0.001505,18.877287086195576,0.004998222592193279,1700.0,0.0,experimental_reported,4.6843019619786,4.73197938179796,5.3237355321593,,1
Table S1,398,Yamazaki et al. (2012),static_experiment,,63.1,0.3,Au,62.40859133,0.203949645,Fei et al. (2007),1,5.689803,0.002107,18.89628033204591,0.0069975116290705896,1700.0,0.0,experimental_reported,5.4332763915968,5.48100275944375,6.05689128627466,,1
Table S1,399,Yamazaki et al. (2012),static_experiment,,63.8,0.2,Au,62.59326792,0.196217141,Fei et al. (2007),1,5.454722,0.001505,18.11555796314532,0.004998222592193279,304.0,0.0,experimental_reported,-0.0136530490867415,0.060332393929798,3.23654833638756,,1
Table S1,400,Yamazaki et al. (2012),static_experiment,,64.0,0.3,Au,63.14047028,0.295970954,Fei et al. (2007),1,5.457431,0.000903,18.124554763811265,0.0029989335553159673,500.0,0.0,experimental_reported,0.0336598196741349,0.102101721203297,3.01109956501553,,1
Table S1,401,Yamazaki et al. (2012),static_experiment,,64.3,0.1,Au,63.39980392,0.098600006,Fei et al. (2007),1,5.464354,0.001204,18.147546587735356,0.003998578073754623,500.0,0.0,experimental_reported,0.850278980221439,0.918695212949324,3.82231974278633,,1
Table S1,402,Yamazaki et al. (2012),static_experiment,,64.4,0.3,Au,63.65379241,0.196159607,Fei et al. (2007),1,5.441779,0.001806,18.072573248852457,0.005997867110631935,305.0,0.0,experimental_reported,-0.0159791717635827,0.0580170150278789,3.23948506385194,,1
Table S1,403,Yamazaki et al. (2012),static_experiment,,64.8,0.2,Au,63.92223262,0.297774376,Fei et al. (2007),1,5.466461,0.001806,18.154544099364426,0.005997867110631935,700.0,0.0,experimental_reported,0.285537263197135,0.348130721210836,2.92946292560396,,1
Table S1,404,Yamazaki et al. (2012),static_experiment,,64.9,0.2,Au,64.08883551,0.195990323,Fei et al. (2007),1,5.431545,0.000903,18.03858533522554,0.0029989335553159673,304.0,0.0,experimental_reported,-0.426626385550947,-0.352580448149681,2.83427357690419,,1
Table S1,405,Yamazaki et al. (2012),static_experiment,,64.9,0.2,Au,64.35142796,0.198615518,Fei et al. (2007),1,5.476996,0.000903,18.18953165750978,0.0029989335553159673,700.0,0.0,experimental_reported,1.54902955453565,1.61159796407797,4.18218159372844,,1
Table S1,406,Yamazaki et al. (2012),static_experiment,,65.2,0.2,Au,64.44511439,0.197079861,Fei et al. (2007),1,5.453819,0.001204,18.112559029590003,0.003998578073754623,500.0,0.0,experimental_reported,1.04611732759546,1.11457300402415,4.0262825976549,,1
Table S1,407,Yamazaki et al. (2012),static_experiment,,65.3,0.1,Au,64.71754031,0.199437721,Fei et al. (2007),1,5.48121,0.001806,18.20352668076792,0.005997867110631935,900.0,0.0,experimental_reported,0.664832096884425,0.722655509992563,2.96999088073931,,1
Table S1,408,Yamazaki et al. (2012),static_experiment,,65.3,0.2,Au,65.14334098,0.099760093,Fei et al. (2007),1,5.493852,0.000903,18.245511750542345,0.0029989335553159673,900.0,0.0,experimental_reported,2.07249616184932,2.13031755055647,4.36164974988215,,1
Table S1,409,Yamazaki et al. (2012),static_experiment,,65.4,0.2,Au,65.43746618,0.20042103,Fei et al. (2007),1,5.500474,0.001806,18.267503929947992,0.005997867110631935,1100.0,0.0,experimental_reported,1.10285677940279,1.15694501114018,3.06935313269976,,1
Table S1,410,Yamazaki et al. (2012),static_experiment,,65.4,0.2,Au,65.56487373,0.198380858,Fei et al. (2007),1,5.46315,0.001204,18.1435480096616,0.003998578073754623,700.0,0.0,experimental_reported,1.66427131926508,1.72687314731664,4.31147407514605,,1
Table S1,411,Yamazaki et al. (2012),static_experiment,,65.9,0.1,Au,66.07854933,0.202694937,Fei et al. (2007),1,5.587764,0.000602,18.557400840295205,0.0019992890368773115,1500.0,0.0,experimental_reported,4.28494519493729,4.33394983325882,5.47649640916507,,1
Table S1,412,Yamazaki et al. (2012),static_experiment,,66.1,0.2,Au,66.11374526,0.100324348,Fei et al. (2007),1,5.513116,0.000903,18.30948899972242,0.0029989335553159673,1100.0,0.0,experimental_reported,2.74029881362841,2.79441282132085,4.68757510265904,,1
Table S1,413,Yamazaki et al. (2012),static_experiment,,66.4,0.2,Au,66.52055034,0.099880706,Fei et al. (2007),1,5.480608,0.001505,18.201527391731045,0.004998222592193279,900.0,0.0,experimental_reported,2.42079702278355,2.47862061738975,4.72669934691706,,1
Table S1,414,Yamazaki et al. (2012),static_experiment,,66.6,0.1,Au,66.92028175,0.201567114,Fei et al. (2007),1,5.535691,0.000903,18.384462338605317,0.0029989335553159673,1300.0,0.0,experimental_reported,3.3427033929832,3.39389461893707,4.94475647397509,,1
Table S1,415,Yamazaki et al. (2012),static_experiment,,66.6,0.1,Au,67.31053776,0.100313767,Fei et al. (2007),1,5.495056,0.002408,18.249510328616097,0.007997156147509246,1100.0,0.0,experimental_reported,2.56052007359374,2.61459824431769,4.53502958212734,,1
Table S1,416,Yamazaki et al. (2012),static_experiment,,66.6,0.2,Au,67.56601825,0.101450478,Fei et al. (2007),1,5.563082,0.001505,18.475429989783233,0.004998222592193279,1500.0,0.0,experimental_reported,4.01863233903977,4.06748817075617,5.26344471205169,,1
Table S1,417,Yamazaki et al. (2012),static_experiment,,67.0,0.2,Au,67.89066783,0.203875879,Fei et al. (2007),1,5.615155,0.002107,18.64836849147312,0.0069975116290705896,1700.0,0.0,experimental_reported,5.97929699393697,6.0264170424844,6.7997403104094,,1
Table S1,418,Yamazaki et al. (2012),static_experiment,,67.1,0.1,Au,68.1518341,0.202531453,Fei et al. (2007),1,5.55646,0.000903,18.453437810377586,0.0029989335553159673,1500.0,0.0,experimental_reported,4.12706033574598,4.17587793086437,5.38572405200728,,1
Table S1,419,Yamazaki et al. (2012),static_experiment,,67.3,0.2,Au,68.27872575,0.201709677,Fei et al. (2007),1,5.519738,0.001204,18.33148117912807,0.003998578073754623,1300.0,0.0,experimental_reported,3.51441282696682,3.56554077668625,5.1448915997612,,1
Table S1,420,Yamazaki et al. (2012),static_experiment,,67.7,0.2,Au,68.30293909,0.20388937,Fei et al. (2007),1,5.606727,0.001204,18.62037844495684,0.003998578073754623,1700.0,0.0,experimental_reported,5.81267910400507,5.85973539896594,6.6539881728466,,1
Table S1,421,Yamazaki et al. (2012),static_experiment,,68.1,0.1,Au,68.99595039,0.101315639,Fei et al. (2007),1,5.545624,0.002107,18.417450607713793,0.0069975116290705896,1500.0,0.0,experimental_reported,4.18364476708641,4.23240137812046,5.46456758809365,,1
Table S1,422,Yamazaki et al. (2012),static_experiment,,68.5,0.2,Au,69.39937719,0.098021719,Fei et al. (2007),1,5.368034,0.000903,17.827660341834985,0.0029989335553159673,305.0,0.0,experimental_reported,-0.563259419024746,-0.489016400444058,2.71242924933453,,1
Table S1,423,Yamazaki et al. (2012),static_experiment,,69.0,0.2,Au,69.72034675,0.203563056,Fei et al. (2007),1,5.585657,0.002107,18.550403328666135,0.0069975116290705896,1700.0,0.0,experimental_reported,5.76301303902537,5.80991445625153,6.65522855205023,,1
Table S1,424,Yamazaki et al. (2012),static_experiment,,69.9,0.2,Au,69.96619364,0.195983736,Fei et al. (2007),1,5.364422,0.001204,17.815664607613723,0.003998578073754623,305.0,0.0,experimental_reported,-0.315898387049032,-0.241640490711561,2.96007250752473,,1
Table S1,425,Yamazaki et al. (2012),static_experiment,,70.8,0.1,Au,70.14844204,0.098523093,Fei et al. (2007),1,5.377967,0.000903,17.86064861094346,0.0029989335553159673,500.0,0.0,experimental_reported,0.380331102505039,0.449139682697265,3.40281884433408,,1
Table S1,426,Yamazaki et al. (2012),static_experiment,,71.2,0.1,Au,70.31110528,0.203800305,Fei et al. (2007),1,5.574219,0.001806,18.512416836965468,0.005997867110631935,1700.0,0.0,experimental_reported,5.54531818009696,5.59213829828018,6.46440325136556,,1
Table S1,427,Yamazaki et al. (2012),static_experiment,,71.4,0.2,Au,70.6394665,0.195948589,Fei et al. (2007),1,5.352081,0.000903,17.774679182357737,0.0029989335553159673,306.0,0.0,experimental_reported,-0.744189926259537,-0.669899767483884,2.53130147502756,,1
Table S1,428,Yamazaki et al. (2012),static_experiment,,71.6,0.1,Au,71.05922757,0.099244731,Fei et al. (2007),1,5.392114,0.000903,17.90763190331008,0.0029989335553159673,700.0,0.0,experimental_reported,1.29500778403425,1.35784929945929,3.9995837428383,,1
Table S1,429,Yamazaki et al. (2012),static_experiment,,72.1,0.2,Au,71.4884335,0.204544874,Fei et al. (2007),1,5.585657,0.001806,18.550403328666135,0.005997867110631935,1850.0,0.0,experimental_reported,5.99753897321959,6.04303737611234,6.66458335607958,,1
Table S1,430,Yamazaki et al. (2012),static_experiment,,72.1,0.1,Au,71.56151405,0.098569579,Fei et al. (2007),1,5.362315,0.001204,17.80866709598465,0.003998578073754623,500.0,0.0,experimental_reported,0.421883818811764,0.490781170030274,3.44944334247857,,1
Table S1,431,Yamazaki et al. (2012),static_experiment,,72.5,0.1,Au,71.88985055,0.099708531,Fei et al. (2007),1,5.407766,0.001204,17.959613418268887,0.003998578073754623,900.0,0.0,experimental_reported,1.89736935451552,1.95527496048432,4.28034891660941,,1
Table S1,432,Yamazaki et al. (2012),static_experiment,,72.6,0.1,Au,72.36935383,0.099136101,Fei et al. (2007),1,5.374054,0.001204,17.847653232203758,0.003998578073754623,700.0,0.0,experimental_reported,1.05096393417068,1.11388565905227,3.76605473846637,,1
Table S1,433,Yamazaki et al. (2012),static_experiment,,73.0,0.1,Au,72.6372681,0.100189335,Fei et al. (2007),1,5.42703,0.000903,18.023590667448964,0.0029989335553159673,1100.0,0.0,experimental_reported,2.48844737546278,2.54245230515303,4.5517517940558,,1
Table S1,434,Yamazaki et al. (2012),static_experiment,,73.1,0.2,Au,72.94357102,0.490212171,Fei et al. (2007),1,5.329205,0.000903,17.698706198956398,0.0029989335553159673,304.0,0.0,experimental_reported,-0.508491121178494,-0.434053273963457,2.76753313079762,,1
Table S1,435,Yamazaki et al. (2012),static_experiment,,73.3,0.1,Au,73.28440084,0.099571197,Fei et al. (2007),1,5.389706,0.001204,17.89963474716257,0.003998578073754623,900.0,0.0,experimental_reported,1.76747875815087,1.82542412363256,4.1654797710697,,1
Table S1,436,Yamazaki et al. (2012),static_experiment,,73.5,0.1,Au,73.66524636,0.201546502,Fei et al. (2007),1,5.446294,0.001505,18.087567916629038,0.004998222592193279,1300.0,0.0,experimental_reported,3.20383509878276,3.25473571690286,4.95011137033904,,1
Table S1,437,Yamazaki et al. (2012),static_experiment,,73.6,0.1,Au,73.77096423,0.394497135,Fei et al. (2007),1,5.337031,0.000903,17.724696956435803,0.0029989335553159673,500.0,0.0,experimental_reported,0.372725904382847,0.441778954213021,3.40572676097354,,1
Table S1,438,Yamazaki et al. (2012),static_experiment,,73.8,0.1,Au,74.1777442,0.297504322,Fei et al. (2007),1,5.351479,0.001204,17.77267989332086,0.003998578073754623,700.0,0.0,experimental_reported,0.879064471340953,0.942098132978586,3.60488680029825,,1
Table S1,439,Yamazaki et al. (2012),static_experiment,,74.1,0.1,Au,74.29991192,0.100269787,Fei et al. (2007),1,5.40596,0.001505,17.953615551158258,0.004998222592193279,1100.0,0.0,experimental_reported,2.4078034195951,2.46180678593247,4.49401415732218,,1
Table S1,440,Yamazaki et al. (2012),static_experiment,,74.4,0.5,Au,74.42504719,0.101258568,Fei et al. (2007),1,5.47218,0.000903,18.17353734521476,0.0029989335553159673,1500.0,0.0,experimental_reported,4.06059236063881,4.10899082651487,5.47858657225774,,1
Table S1,441,Yamazaki et al. (2012),static_experiment,,74.6,0.1,Au,74.9901952,0.10230586,Fei et al. (2007),1,5.566092,0.001806,18.48542643496762,0.005997867110631935,1900.0,0.0,experimental_reported,7.59764668407574,7.64254867039979,8.23911553785706,,1
Table S1,442,Yamazaki et al. (2012),static_experiment,,74.8,0.4,Au,75.10151341,0.101763568,Fei et al. (2007),1,5.504387,0.001204,18.2804993086877,0.003998578073754623,1700.0,0.0,experimental_reported,5.20956000558944,5.25592940905172,6.28051232933863,,1
Table S1,443,Yamazaki et al. (2012),static_experiment,,74.8,0.3,Au,75.13439401,0.100716346,Fei et al. (2007),1,5.427632,0.002107,18.025589956485838,0.0069975116290705896,1300.0,0.0,experimental_reported,3.16187291069362,3.21273370714137,4.93346427801826,,1
Table S1,444,Yamazaki et al. (2012),static_experiment,,75.0,0.1,Au,75.56073406,0.099684346,Fei et al. (2007),1,5.369238,0.000903,17.83165891990874,0.0029989335553159673,900.0,0.0,experimental_reported,2.2844468134408,2.34244717888349,4.69742973582407,,1
Table S1,445,Yamazaki et al. (2012),static_experiment,,75.5,0.1,Au,75.97444837,0.101299264,Fei et al. (2007),1,5.455023,0.001204,18.116557607663758,0.003998578073754623,1500.0,0.0,experimental_reported,4.2572154043182,4.30554503747911,5.70362734483973,,1
Table S1,446,Yamazaki et al. (2012),static_experiment,,75.8,0.1,Au,76.23518525,0.19597734,Fei et al. (2007),1,5.292182,0.001204,17.575749923188447,0.003998578073754623,305.0,0.0,experimental_reported,-0.668018744005195,-0.593402988938308,2.59900702360784,,1
Table S1,447,Yamazaki et al. (2012),static_experiment,,76.5,0.2,Au,76.66051722,0.200419653,Fei et al. (2007),1,5.392114,0.000602,17.90763190331008,0.0019992890368773115,1100.0,0.0,experimental_reported,3.60384946872107,3.65785759064789,5.70388459268398,,1
Table S1,448,Yamazaki et al. (2012),static_experiment,,77.8,0.2,Au,76.81954258,0.101747739,Fei et al. (2007),1,5.489638,0.002107,18.231516727284205,0.0069975116290705896,1700.0,0.0,experimental_reported,5.8016702032737,5.84795514338791,6.90191690299906,,1
Table S1,449,Yamazaki et al. (2012),static_experiment,,78.1,0.2,Au,76.93330545,0.197012306,Fei et al. (2007),1,5.302115,0.001204,17.60873819229692,0.003998578073754623,500.0,0.0,experimental_reported,0.326212791719939,0.395506915058817,3.36099925979315,,1
Table S1,450,Yamazaki et al. (2012),static_experiment,,78.6,0.2,Au,77.9022003,0.198224428,Fei et al. (2007),1,5.313854,0.001204,17.647724328516027,0.003998578073754623,700.0,0.0,experimental_reported,1.20768375010296,1.27093405753359,3.94527730839103,,1
Table S1,451,Yamazaki et al. (2012),static_experiment,,79.0,0.2,Au,78.68438946,0.199200986,Fei et al. (2007),1,5.329205,0.000903,17.698706198956398,0.0029989335553159673,900.0,0.0,experimental_reported,1.86702825468412,1.92516811089986,4.30286897570016,,1
